drug_a,drug_b,cell_line,synergy
SB216763,Linsitinib,NCI-H716,0
Axitinib,JQ1,CAL-85-1,0
Lapatinib,Cisplatin,MDA-MB-157,0
LGK974,Dactolisib,SU8686,0
Vorinostat,Paclitaxel,MDA-MB-453,0
Navitoclax,Uprosertib,CAL-51,1
OSI-027,Venetoclax,MDA-MB-453,0
Vinorelbine,MK-1775,SNU-407,0
Axitinib,Vorinostat,MDA-MB-175-VII,0
Trametinib,Dasatinib,PANC-10-05,0
Vinorelbine,MK-1775,HT-29,0
Trametinib,Dabrafenib,JIMT-1,0
Cisplatin,KU-55933,BT-483,0
Taselisib,LGK974,CAPAN-1,0
Docetaxel,Trametinib,MDA-MB-415,0
Pictilisib,Dabrafenib,HCC1395,0
MK-1775,BI-2536,HCC1806,0
Irinotecan,Dactolisib,MZ1-PC,0
Gemcitabine,Linsitinib,HCC38,0
Lapatinib,Erlotinib,AsPC-1,0
LGK974,Gemcitabine,PANC-03-27,0
Gemcitabine,Nilotinib,CAL-120,0
Cisplatin,SCH772984,CAL-51,0
SCH772984,Dasatinib,SW1990,0
AZD7762,Axitinib,HCC1599,0
Taselisib,Oxaliplatin,PANC-04-03,0
MK-1775,SCH772984,HCC1428,0
Luminespib,Venetoclax,MCF7,0
MK-2206,Dasatinib,CFPAC-1,1
AZD7762,Cisplatin,MDA-MB-231,0
Paclitaxel,Oxaliplatin,DAN-G,0
Vorinostat,Axitinib,MDA-MB-330,0
AZD7762,Dabrafenib,RCM-1,0
MK-1775,Gemcitabine,MDA-MB-175-VII,0
Navitoclax,Venetoclax,BT-474,0
PD173074,Alisertib,COLO-824,0
Bortezomib,PF-4708671,HCC1806,0
AZD7762,Tozasertib,HCC1569,0
Linsitinib,Trametinib,HCC1428,0
Gemcitabine,Luminespib,BT-549,0
Bortezomib,BI-2536,EFM-19,0
MK-1775,AZD7762,LS-513,1
Linsitinib,OSI-027,MIA-PaCa-2,0
Luminespib,GSK269962A,BT-483,0
Dactolisib,Navitoclax,CAPAN-1,0
5-Fluorouracil,Lapatinib,HPAC,0
Taselisib,MK-1775,OCUB-M,0
AZD7762,Gemcitabine,PL4,1
AZD7762,Sapitinib,COLO-320-HSR,0
Sapitinib,Vorinostat,HCC1806,0
MK-1775,OSI-027,MFM-223,0
MK-2206,OSI-027,HDQ-P1,0
Bortezomib,Uprosertib,JIMT-1,0
MK-2206,Trametinib,HT55,0
Axitinib,MK-2206,HCC1954,0
Trametinib,Taselisib,YAPC,0
AZD7762,Alisertib,CAL-120,0
Vinorelbine,AZD7762,SW1116,0
Taselisib,SB505124,KM12,0
SB216763,Taselisib,SW1417,0
Pictilisib,Tozasertib,BT-549,0
Axitinib,Taselisib,HCC1954,0
Oxaliplatin,Vinorelbine,RKO,0
Taselisib,AZD7762,HuP-T4,0
5-Fluorouracil,JQ1,Hs-578-T,0
AZD7762,Vinorelbine,C2BBe1,0
Luminespib,Navitoclax,BT-20,0
Trametinib,Navitoclax,CAMA-1,0
Gemcitabine,MK-2206,PA-TU-8902,0
Gemcitabine,Dactolisib,KP-4,0
SCH772984,AZD7762,KM12,0
AZD7762,SB216763,HCC1954,0
Axitinib,NU7441,ZR-75-30,0
Navitoclax,Taselisib,HDQ-P1,0
Navitoclax,Linsitinib,SNU-407,0
AZD7762,OSI-027,CFPAC-1,0
Dabrafenib,LGK974,COLO-678,0
Sapitinib,GSK269962A,COLO-824,0
Trametinib,Paclitaxel,OCUB-M,0
Vinorelbine,Oxaliplatin,NCI-H508,0
Sapitinib,Vorinostat,HDQ-P1,0
Axitinib,Vorinostat,T47D,0
Axitinib,AZD6482,MDA-MB-453,0
Sapitinib,RO-3306,MDA-MB-436,0
Lapatinib,Uprosertib,MCF7,0
SCH772984,Vinorelbine,SW1417,0
Linsitinib,PF-4708671,DU-4475,1
Luminespib,SB216763,JIMT-1,0
Lapatinib,Gemcitabine,HCC1419,0
Lapatinib,BI-2536,T47D,0
SCH772984,MK-2206,PANC-10-05,0
PD173074,NU7441,AU565,0
Gemcitabine,Cisplatin,ZR-75-30,0
Paclitaxel,LGK974,PA-TU-8988T,0
Taselisib,MK-2206,CAL-85-1,0
MK-2206,Afatinib,CAL-51,0
OSI-027,Cisplatin,EFM-192A,0
Vorinostat,Lapatinib,HCC1419,1
Bortezomib,Tozasertib,HCC1954,0
Ruxolitinib,MK-1775,SW1990,0
MK-1775,Axitinib,MDA-MB-468,0
Axitinib,Dabrafenib,T47D,0
Ruxolitinib,Paclitaxel,KP-2,0
Vorinostat,Trametinib,MRK-nu-1,0
Gemcitabine,NU7441,HCC1937,0
Docetaxel,PD173074,CAL-85-1,0
Cisplatin,PD173074,T47D,0
Erlotinib,MK-1775,PANC-02-03,0
MK-2206,Gemcitabine,MDA-MB-157,0
Ruxolitinib,MK-1775,YAPC,0
MK-2206,5-Fluorouracil,MDST8,0
Trametinib,Paclitaxel,CAL-120,0
SB216763,Taselisib,SNU-C5,0
Pictilisib,NU7441,HCC38,0
Gemcitabine,PD173074,HCC1187,0
Ruxolitinib,MK-1775,KP-1N,0
OSI-027,Dabrafenib,MDA-MB-453,0
Dabrafenib,Taselisib,MDST8,0
Bortezomib,Cisplatin,HDQ-P1,0
Axitinib,Vorinostat,CAL-85-1,0
Taselisib,MK-2206,SW948,0
Luminespib,ZM447439,EFM-19,0
Trametinib,Cisplatin,PL4,0
Cisplatin,RO-3306,CAL-85-1,0
Linsitinib,MK-1775,T84,0
AZD7762,AZD6482,MDA-MB-175-VII,0
Taselisib,MK-1775,CW-2,0
Bortezomib,MK-1775,ZR-75-1,0
Lapatinib,Ribociclib,BT-549,0
Docetaxel,AZD6482,AU565,0
Cisplatin,Erlotinib,AsPC-1,0
Lapatinib,MK-2206,KP-4,1
Cisplatin,Luminespib,HCC70,0
SCH772984,Oxaliplatin,NCI-H716,0
5-Fluorouracil,MK-1775,YAPC,0
MK-2206,Axitinib,HCC1599,0
SB216763,Dabrafenib,SW1463,0
Cisplatin,5-Fluorouracil,CAL-120,0
5-Fluorouracil,Luminespib,HCC1569,1
MK-1775,OSI-027,MDA-MB-175-VII,0
Lapatinib,Linsitinib,AU565,0
5-Fluorouracil,Linsitinib,JIMT-1,0
Gemcitabine,PF-4708671,HCC1806,0
5-Fluorouracil,Lapatinib,HCC1599,0
Vorinostat,Uprosertib,HCC1187,0
Docetaxel,5-Fluorouracil,UACC-812,0
Gemcitabine,Alisertib,MDA-MB-157,0
LGK974,Trametinib,SW948,0
AZD7762,SCH772984,NCI-H508,0
MK-1775,SCH772984,MDA-MB-453,0
Oxaliplatin,MK-1775,CW-2,0
Sapitinib,Docetaxel,CAL-85-1,0
LGK974,Dasatinib,SW1990,0
Gemcitabine,Sapitinib,HCC1806,0
MK-1775,KU-55933,BT-20,0
Linsitinib,Erlotinib,PA-TU-8988T,0
Navitoclax,Bortezomib,MDA-MB-330,0
Luminespib,Navitoclax,MDA-MB-157,0
OSI-027,5-Fluorouracil,BT-483,0
Lapatinib,KU-55933,HDQ-P1,0
Navitoclax,Lapatinib,DAN-G,0
Luminespib,Wee1 Inhibitor,ZR-75-30,0
Afatinib,SCH772984,SNU-C5,0
MK-2206,Dabrafenib,LS-411N,1
Irinotecan,Trametinib,AsPC-1,0
MK-2206,Nilotinib,HCC1937,0
Docetaxel,Luminespib,AU565,0
AZD7762,PF-4708671,DU-4475,0
AZD7762,MK-1775,MDA-MB-175-VII,0
AZD7762,SB216763,SNU-C1,0
PD173074,KU-55933,HDQ-P1,0
Luminespib,AZD7762,MDA-MB-157,0
Docetaxel,PD173074,BT-483,0
Trametinib,Afatinib,T47D,0
SB505124,Vinorelbine,SW1116,0
Pictilisib,RO-3306,HCC1395,0
Luminespib,Sapitinib,HCC1569,1
PD173074,SCH772984,MDA-MB-361,0
5-Fluorouracil,MK-2206,HT-29,0
AZD7762,Paclitaxel,BT-483,0
AZD7762,Taselisib,HCC1143,0
Luminespib,PF-4708671,MDA-MB-231,0
PD173074,Alisertib,BT-20,0
5-Fluorouracil,AZD7762,SK-CO-1,1
PD173074,JQ1,MDA-MB-436,0
Pictilisib,Wee1 Inhibitor,MCF7,0
PD173074,OSI-027,UACC-893,0
AZD7762,ZM447439,BT-549,0
Lapatinib,Navitoclax,HCC70,0
AZD7762,Oxaliplatin,PSN1,0
OSI-027,PD173074,HCC1569,0
Taselisib,Uprosertib,BT-549,0
Afatinib,Linsitinib,SNU-C5,0
Vorinostat,AZD7762,CAL-120,0
Vorinostat,JQ1,T47D,0
MK-1775,PD173074,MDA-MB-330,0
AZD7762,BI-2536,MDA-MB-175-VII,0
Trametinib,Oxaliplatin,LS-513,0
Linsitinib,BI-2536,MDA-MB-436,0
SCH772984,Vinorelbine,RKO,0
Navitoclax,Linsitinib,HCC1954,0
OSI-027,MK-1775,CFPAC-1,0
Cisplatin,Axitinib,HCC1569,0
AZD7762,Axitinib,DU-4475,0
Taselisib,SCH772984,HCC2157,0
MK-2206,AZD7762,PSN1,0
5-Fluorouracil,Luminespib,AU565,0
Axitinib,Pictilisib,HCC70,0
LGK974,Erlotinib,AsPC-1,0
OSI-027,Docetaxel,HCC38,0
SB505124,Taselisib,LoVo,0
Taselisib,5-Fluorouracil,MZ1-PC,0
OSI-027,Navitoclax,PANC-02-03,0
AZD7762,MK-1775,HCC1954,0
Navitoclax,SB505124,LS-513,0
SB216763,Trametinib,C2BBe1,0
SCH772984,MK-2206,NCI-H508,0
Vorinostat,Lapatinib,HCC1599,1
PD173074,Taselisib,EFM-19,0
Afatinib,5-Fluorouracil,SW620,0
Sapitinib,Navitoclax,HT55,0
Sapitinib,Vorinostat,HCC1395,0
Cisplatin,OSI-027,T47D,0
Vinorelbine,LGK974,SNU-C1,0
Irinotecan,Dactolisib,SW1990,0
5-Fluorouracil,Sapitinib,HDQ-P1,0
5-Fluorouracil,SCH772984,SNU-C1,0
Oxaliplatin,Linsitinib,SW948,0
SCH772984,Ruxolitinib,KP-1N,0
Bortezomib,SB216763,DU-4475,0
AZD7762,Nilotinib,ZR-75-30,0
LGK974,5-Fluorouracil,PANC-10-05,0
Trametinib,Nilotinib,MDA-MB-436,0
Taselisib,GSK269962A,CAL-85-1,0
Axitinib,RO-3306,HCC1143,0
AZD7762,Navitoclax,HCC202,0
Cisplatin,Irinotecan,HuP-T3,0
AZD7762,Oxaliplatin,HT-29,0
Trametinib,Afatinib,LS-123,0
Dabrafenib,Sapitinib,HT55,0
Linsitinib,Luminespib,MCF7,0
Afatinib,Navitoclax,SW837,0
Taselisib,Dabrafenib,MDA-MB-415,0
SCH772984,Navitoclax,LS-513,1
Ruxolitinib,Irinotecan,PSN1,0
Erlotinib,Dactolisib,PA-TU-8902,0
Linsitinib,Ruxolitinib,CFPAC-1,0
Taselisib,Ruxolitinib,SUIT-2,0
Dactolisib,MK-1775,PANC-04-03,0
Lapatinib,MK-1775,HCC1954,0
Navitoclax,Axitinib,CAMA-1,1
Gemcitabine,Luminespib,MDA-MB-453,0
AZD7762,Gemcitabine,EVSA-T,1
OSI-027,Sapitinib,HCC1395,0
AZD7762,Afatinib,SW620,0
MK-1775,NU7441,COLO-824,0
Trametinib,5-Fluorouracil,AsPC-1,0
Cisplatin,JQ1,BT-549,0
Oxaliplatin,Taselisib,KP-2,0
Cisplatin,Erlotinib,MIA-PaCa-2,0
Pictilisib,Lapatinib,COLO-824,0
Gemcitabine,Lapatinib,SU8686,0
Cisplatin,Docetaxel,MDA-MB-453,0
Gemcitabine,MK-2206,MDA-MB-453,0
Gemcitabine,Lapatinib,JIMT-1,0
Navitoclax,Taselisib,MRK-nu-1,1
Trametinib,Dabrafenib,MDA-MB-468,0
Pictilisib,Bortezomib,HCC1143,0
Pictilisib,Uprosertib,BT-549,0
Docetaxel,Axitinib,BT-20,0
SCH772984,Linsitinib,HuP-T3,1
Gemcitabine,Trametinib,YAPC,0
OSI-027,Linsitinib,HCC2157,0
Taselisib,NU7441,AU565,0
Linsitinib,Lapatinib,AsPC-1,0
Pictilisib,AZD6482,HCC38,0
Luminespib,Wee1 Inhibitor,AU565,0
MK-2206,Gemcitabine,HCC1395,0
Taselisib,MK-1775,EFM-192A,0
Gemcitabine,Paclitaxel,COLO-824,0
MK-1775,Erlotinib,PL4,1
Navitoclax,RO-3306,HCC1395,0
Cisplatin,Nilotinib,HDQ-P1,0
MK-2206,Cisplatin,HuP-T3,0
Gemcitabine,SB216763,CAL-51,0
Luminespib,Taselisib,CAL-85-1,0
PD173074,Gemcitabine,UACC-893,0
Pictilisib,Axitinib,HCC2218,0
Navitoclax,SCH772984,MIA-PaCa-2,0
Navitoclax,OSI-027,CAMA-1,0
Sapitinib,Nilotinib,HCC1599,0
Lapatinib,RO-3306,HCC2218,0
SB505124,Linsitinib,C2BBe1,1
Paclitaxel,5-Fluorouracil,YAPC,0
Linsitinib,JQ1,CAL-51,0
PD173074,5-Fluorouracil,BT-20,0
MK-2206,Irinotecan,SUIT-2,0
LGK974,Irinotecan,HPAC,0
Irinotecan,Trametinib,MIA-PaCa-2,0
5-Fluorouracil,MK-2206,SW1116,0
Sapitinib,Vorinostat,HCC1569,0
Gemcitabine,Nilotinib,OCUB-M,0
Sapitinib,Paclitaxel,COLO-824,0
Docetaxel,Trametinib,ZR-75-30,0
OSI-027,AZD7762,KP-3,0
LGK974,Navitoclax,SNU-407,0
AZD7762,GSK269962A,T47D,0
5-Fluorouracil,PF-4708671,JIMT-1,0
MK-2206,Erlotinib,KP-4,0
AZD7762,Paclitaxel,AU565,0
Trametinib,SCH772984,SW837,0
Lapatinib,MK-2206,MDA-MB-361,0
LGK974,MK-1775,HuP-T3,0
Luminespib,Dabrafenib,T47D,0
Lapatinib,Venetoclax,CAL-148,0
Vorinostat,Dabrafenib,ZR-75-1,0
Dasatinib,MK-1775,CAPAN-1,0
MK-1775,Oxaliplatin,PANC-02-03,0
Dactolisib,Taselisib,AsPC-1,0
MK-1775,Pictilisib,MDA-MB-453,0
Linsitinib,Paclitaxel,EVSA-T,0
MK-2206,Vinorelbine,COLO-678,0
MK-1775,PD173074,BT-20,0
5-Fluorouracil,AZD7762,MRK-nu-1,0
Sapitinib,Pictilisib,MFM-223,0
Luminespib,Nilotinib,HCC1806,0
Luminespib,5-Fluorouracil,MDA-MB-157,0
Sapitinib,Vinorelbine,CW-2,0
MK-2206,Axitinib,HCC1500,0
Oxaliplatin,Lapatinib,HuP-T3,0
5-Fluorouracil,Sapitinib,SNU-81,0
Linsitinib,PF-4708671,MDA-MB-330,0
OSI-027,NU7441,MDA-MB-231,0
Dabrafenib,MK-1775,CL-11,0
Taselisib,JQ1,MDA-MB-157,0
Sapitinib,PF-4708671,CAL-85-1,0
Vorinostat,Docetaxel,CAL-85-1,0
OSI-027,Docetaxel,CAL-148,0
Dabrafenib,AZD7762,SK-CO-1,0
Linsitinib,Bortezomib,ZR-75-1,0
Pictilisib,Docetaxel,HDQ-P1,1
Lapatinib,PF-4708671,JIMT-1,0
Taselisib,AZD7762,PA-TU-8902,0
Dasatinib,AZD7762,Hs-766T,0
Gemcitabine,Lapatinib,PSN1,0
Dactolisib,5-Fluorouracil,PANC-03-27,0
Docetaxel,MK-1775,ZR-75-1,0
Afatinib,SCH772984,SNU-1040,0
Erlotinib,OSI-027,DAN-G,0
5-Fluorouracil,AZD6482,UACC-893,0
MK-1775,Taselisib,MCF7,0
Vorinostat,MK-1775,HCC1419,0
Pictilisib,Wee1 Inhibitor,Hs-578-T,0
Pictilisib,Axitinib,EFM-192A,0
Luminespib,Linsitinib,MDA-MB-231,0
PD173074,NU7441,MDA-MB-361,0
LGK974,AZD7762,PANC-02-03,0
Lapatinib,Taselisib,HCC1187,0
Sapitinib,Vorinostat,HCC1143,0
Docetaxel,Ribociclib,EVSA-T,0
Docetaxel,KU-55933,HCC1187,0
Taselisib,5-Fluorouracil,KM12,0
Pictilisib,Linsitinib,HDQ-P1,0
Oxaliplatin,SCH772984,KP-4,0
Linsitinib,Taselisib,DAN-G,0
Sapitinib,SCH772984,MDST8,0
MK-2206,SB505124,SW48,0
Trametinib,Taselisib,HPAC,1
Navitoclax,MK-2206,CAL-85-1,1
Dactolisib,Cisplatin,KP-2,0
Linsitinib,Bortezomib,HCC1143,0
OSI-027,ZM447439,MDA-MB-361,0
Linsitinib,SCH772984,SNU-175,0
PD173074,Ribociclib,MDA-MB-453,0
PD173074,AZD6482,EVSA-T,0
Lapatinib,Entinostat,HCC1569,0
Bortezomib,Docetaxel,EFM-19,0
Linsitinib,AZD7762,LoVo,0
Docetaxel,Dabrafenib,AU565,0
AZD7762,Entinostat,BT-483,0
Gemcitabine,AZD7762,BT-474,0
AZD7762,Navitoclax,PA-TU-8988T,0
Lapatinib,Taselisib,EVSA-T,0
Pictilisib,AZD7762,CAL-85-1,0
Cisplatin,Ruxolitinib,BxPC-3,0
Trametinib,Pictilisib,HCC1569,0
MK-1775,Nilotinib,HCC1500,0
Linsitinib,SCH772984,CaR-1,1
Paclitaxel,Dactolisib,HuP-T4,0
OSI-027,Ribociclib,OCUB-M,0
SB216763,Afatinib,MDST8,0
PD173074,RO-3306,HCC2157,0
MK-1775,Vinorelbine,KM12,0
Dasatinib,MK-2206,CAPAN-1,0
PD173074,Paclitaxel,CAMA-1,0
Linsitinib,Entinostat,HCC1599,0
Luminespib,BI-2536,HCC1599,0
Docetaxel,GSK269962A,HCC1428,0
Linsitinib,MK-2206,GP5d,0
MK-1775,Navitoclax,PANC-10-05,0
Lapatinib,Navitoclax,HCC1187,0
Vorinostat,Axitinib,MDA-MB-361,0
Trametinib,OSI-027,MZ1-PC,0
Navitoclax,Entinostat,EFM-19,1
Vorinostat,PF-4708671,MDA-MB-361,0
Trametinib,Uprosertib,JIMT-1,1
Dasatinib,Ruxolitinib,PL4,0
Trametinib,Uprosertib,OCUB-M,0
MK-1775,Dactolisib,PANC-08-13,0
Luminespib,Taselisib,MDA-MB-468,0
5-Fluorouracil,Lapatinib,BT-20,0
Sapitinib,LGK974,SNU-C2B,0
OSI-027,PF-4708671,ZR-75-1,0
Oxaliplatin,Trametinib,HT-29,0
AZD7762,AZD6482,MFM-223,0
MK-1775,Bortezomib,CAL-148,0
OSI-027,Lapatinib,BT-474,0
Taselisib,Uprosertib,CAL-148,0
Trametinib,Dasatinib,SW1990,0
LGK974,Trametinib,KP-2,0
Vinorelbine,5-Fluorouracil,CaR-1,0
Axitinib,Venetoclax,CAL-85-1,0
Taselisib,Dabrafenib,CW-2,0
AZD7762,Axitinib,CAMA-1,0
Gemcitabine,Oxaliplatin,KP-3,0
Cisplatin,Erlotinib,CAPAN-2,0
Cisplatin,Alisertib,ZR-75-1,0
5-Fluorouracil,Navitoclax,SW1990,0
Vorinostat,Wee1 Inhibitor,MCF7,0
Navitoclax,SB216763,MDST8,1
MK-1775,PD173074,MDA-MB-231,0
SCH772984,5-Fluorouracil,SNU-C2B,0
Navitoclax,Ribociclib,MFM-223,0
MK-2206,Paclitaxel,OCUB-M,0
Navitoclax,5-Fluorouracil,MDST8,0
Luminespib,Cisplatin,ZR-75-30,0
MK-2206,Taselisib,PANC-08-13,0
PD173074,MK-2206,HCC1937,0
MK-1775,Paclitaxel,MRK-nu-1,0
Navitoclax,Linsitinib,CAL-120,1
Linsitinib,Alisertib,CAL-120,0
Trametinib,5-Fluorouracil,CAPAN-2,0
MK-1775,AZD7762,SW1463,1
Lapatinib,ZM447439,EVSA-T,1
Docetaxel,Vorinostat,MDA-MB-453,0
Docetaxel,Alisertib,JIMT-1,0
Pictilisib,Docetaxel,COLO-824,0
MK-1775,JQ1,BT-474,1
PD173074,5-Fluorouracil,HCC202,0
SCH772984,Afatinib,SK-CO-1,0
Linsitinib,Navitoclax,MCF7,0
LGK974,SCH772984,LS-411N,0
Taselisib,MK-1775,HCC1419,0
Trametinib,Wee1 Inhibitor,BT-483,0
Linsitinib,NU7441,HCC1500,0
Bortezomib,GSK269962A,BT-474,0
Erlotinib,LGK974,PANC-03-27,0
Trametinib,Sapitinib,CAL-148,0
Trametinib,BI-2536,CAMA-1,0
MK-1775,PD173074,HCC1419,0
Linsitinib,AZD7762,MCF7,0
MK-2206,Oxaliplatin,CFPAC-1,0
Axitinib,Cisplatin,EVSA-T,0
MK-2206,Vorinostat,JIMT-1,0
Linsitinib,Tozasertib,MDA-MB-468,0
Cisplatin,GSK269962A,MCF7,0
Bortezomib,5-Fluorouracil,BT-483,0
OSI-027,Lapatinib,MDA-MB-453,0
5-Fluorouracil,Paclitaxel,JIMT-1,0
Linsitinib,Taselisib,CL-11,0
Linsitinib,SCH772984,CAPAN-2,0
Gemcitabine,GSK269962A,OCUB-M,0
Luminespib,AZD7762,HCC1419,0
Cisplatin,SCH772984,OCUB-M,0
Gemcitabine,AZD6482,MCF7,0
Irinotecan,Taselisib,PANC-08-13,0
Vorinostat,Taselisib,HCC1806,0
Dasatinib,Erlotinib,PANC-10-05,0
Lapatinib,Docetaxel,EFM-192A,0
OSI-027,Entinostat,CAL-120,1
Linsitinib,Pictilisib,HCC1806,0
Pictilisib,Trametinib,HCC1428,0
SB216763,Dabrafenib,SNU-C1,0
OSI-027,Lapatinib,PANC-10-05,0
Sapitinib,Pictilisib,MDA-MB-468,1
PD173074,Uprosertib,CAL-85-1,1
Taselisib,Venetoclax,OCUB-M,1
AZD7762,Cisplatin,YAPC,0
5-Fluorouracil,Wee1 Inhibitor,HCC1954,0
Sapitinib,Axitinib,HCC38,0
AZD7762,MK-2206,BT-20,0
Vorinostat,RO-3306,ZR-75-1,0
Trametinib,Sapitinib,T47D,0
Vinorelbine,Navitoclax,SNU-C5,1
Luminespib,Venetoclax,DU-4475,1
Cisplatin,Irinotecan,YAPC,0
5-Fluorouracil,Linsitinib,SNU-1040,0
Vorinostat,Alisertib,HCC1143,0
MK-2206,Uprosertib,MCF7,0
Dactolisib,LGK974,CAPAN-1,0
Luminespib,NU7441,HCC1395,0
MK-1775,Bortezomib,EFM-19,0
Bortezomib,Wee1 Inhibitor,HCC1569,0
Vorinostat,RO-3306,BT-549,0
Axitinib,Wee1 Inhibitor,HCC1806,0
Sapitinib,Lapatinib,HDQ-P1,0
PD173074,Trametinib,ZR-75-1,0
Sapitinib,NU7441,EFM-19,0
Dactolisib,Ruxolitinib,PANC-10-05,0
Paclitaxel,LGK974,SU8686,0
MK-2206,Taselisib,UACC-893,0
Dabrafenib,Linsitinib,NCI-H716,0
LGK974,5-Fluorouracil,CAPAN-1,0
Vorinostat,AZD6482,UACC-893,0
5-Fluorouracil,Navitoclax,HCC2998,1
PD173074,Entinostat,HCC1187,0
Dabrafenib,SB216763,LS-513,0
Axitinib,BI-2536,HCC2157,0
Navitoclax,Gemcitabine,CAL-120,1
OSI-027,RO-3306,HCC1428,0
Bortezomib,Vorinostat,HCC70,1
Afatinib,LGK974,SW1116,0
Taselisib,KU-55933,JIMT-1,0
Dabrafenib,SB216763,COLO-320-HSR,0
Gemcitabine,KU-55933,MDA-MB-231,0
MK-2206,Navitoclax,MDA-MB-361,0
Lapatinib,Cisplatin,KP-4,0
Axitinib,Nilotinib,BT-20,0
OSI-027,MK-2206,KP-1N,1
MK-1775,5-Fluorouracil,SW837,1
Oxaliplatin,SCH772984,HuP-T4,1
Afatinib,Vinorelbine,HT-29,0
Cisplatin,MK-1775,T47D,0
MK-1775,Ribociclib,BT-483,0
Trametinib,PD173074,CAL-120,0
Docetaxel,Alisertib,BT-483,0
Taselisib,Docetaxel,MDA-MB-453,0
Erlotinib,Linsitinib,YAPC,1
OSI-027,Paclitaxel,HCC1419,0
Gemcitabine,OSI-027,PANC-04-03,0
Cisplatin,Dasatinib,PSN1,0
SCH772984,Dasatinib,MZ1-PC,0
Lapatinib,5-Fluorouracil,BT-474,0
Dactolisib,Gemcitabine,SW1990,0
PD173074,MK-2206,HCC70,0
Trametinib,AZD7762,LS-411N,0
Taselisib,Trametinib,CAPAN-1,1
Irinotecan,Lapatinib,CFPAC-1,0
Axitinib,Alisertib,HCC1428,0
Navitoclax,Oxaliplatin,HCT-15,0
Docetaxel,Taselisib,HCC38,0
MK-1775,Lapatinib,CAL-120,1
Bortezomib,Venetoclax,HCC2157,0
Taselisib,SB216763,LS-513,0
Navitoclax,LGK974,SNU-407,0
Dabrafenib,LGK974,NCI-H747,0
Taselisib,Sapitinib,LS-411N,0
Sapitinib,MK-1775,CAL-51,0
Gemcitabine,PD173074,BT-549,0
Navitoclax,MK-2206,NCI-H747,0
5-Fluorouracil,GSK269962A,MDA-MB-468,0
Sapitinib,SB216763,CW-2,0
PD173074,AZD7762,UACC-812,0
Trametinib,Dactolisib,MIA-PaCa-2,0
Navitoclax,BI-2536,CAMA-1,0
Taselisib,Venetoclax,CAL-148,0
LGK974,MK-1775,MZ1-PC,0
Irinotecan,SCH772984,KP-2,0
Gemcitabine,Paclitaxel,MDA-MB-415,0
Docetaxel,Cisplatin,UACC-893,0
Axitinib,BI-2536,HCC38,0
Paclitaxel,OSI-027,HPAC,0
Navitoclax,SB505124,CCK-81,0
Vinorelbine,Sapitinib,CCK-81,0
MK-2206,NU7441,UACC-893,0
Lapatinib,Paclitaxel,BT-483,0
Luminespib,Paclitaxel,MDA-MB-157,0
Linsitinib,SCH772984,HT-29,0
Gemcitabine,JQ1,AU565,0
Vorinostat,Ribociclib,BT-474,0
Gemcitabine,Ribociclib,HCC1143,0
Lapatinib,JQ1,BT-549,0
Cisplatin,Wee1 Inhibitor,HDQ-P1,0
MK-2206,Entinostat,ZR-75-30,0
Trametinib,Docetaxel,HCC202,0
MK-1775,Bortezomib,DU-4475,0
Taselisib,MK-1775,SNU-1040,0
Taselisib,MK-2206,HCT-15,0
SB505124,Dabrafenib,HT55,0
PD173074,Sapitinib,HCC1428,0
Navitoclax,ZM447439,OCUB-M,0
Pictilisib,Dabrafenib,EFM-19,0
MK-2206,Uprosertib,HCC1500,0
Navitoclax,Vinorelbine,HT55,0
Vorinostat,Paclitaxel,HCC1806,0
Trametinib,Navitoclax,MCF7,0
Taselisib,5-Fluorouracil,SNU-175,0
Luminespib,GSK269962A,HCC2157,0
Oxaliplatin,Cisplatin,YAPC,0
Cisplatin,Wee1 Inhibitor,MRK-nu-1,0
Pictilisib,AZD6482,MDA-MB-157,0
Docetaxel,AZD7762,HCC38,0
MK-2206,Vinorelbine,LS-123,0
Axitinib,Ribociclib,HCC38,0
MK-1775,Paclitaxel,HCC38,0
Paclitaxel,Taselisib,PL4,0
5-Fluorouracil,SB216763,LS-123,0
Luminespib,RO-3306,MCF7,0
5-Fluorouracil,Cisplatin,OCUB-M,0
AZD7762,GSK269962A,HCC1187,0
Pictilisib,Cisplatin,HCC1419,0
Dasatinib,MK-2206,MIA-PaCa-2,0
Trametinib,Entinostat,EFM-19,0
Cisplatin,SCH772984,HCC1937,0
Navitoclax,AZD7762,ZR-75-1,0
Docetaxel,AZD7762,MDA-MB-436,0
AZD7762,5-Fluorouracil,CAL-51,0
Taselisib,Cisplatin,MDA-MB-361,0
Cisplatin,Venetoclax,OCUB-M,0
Taselisib,Gemcitabine,HCC1599,0
Navitoclax,Luminespib,HCC1954,0
MK-1775,Paclitaxel,MDA-MB-330,0
PD173074,KU-55933,EFM-19,0
Lapatinib,Gemcitabine,MIA-PaCa-2,0
Axitinib,Trametinib,HCC1419,0
AZD7762,Vorinostat,BT-20,0
Taselisib,RO-3306,MCF7,0
Oxaliplatin,LGK974,KP-3,0
Navitoclax,GSK269962A,MDA-MB-361,1
Axitinib,Paclitaxel,MDA-MB-468,0
OSI-027,SCH772984,MDA-MB-231,1
Oxaliplatin,LGK974,CCK-81,0
AZD7762,Dasatinib,PANC-03-27,1
MK-2206,Dabrafenib,CAMA-1,0
Pictilisib,Lapatinib,JIMT-1,0
Oxaliplatin,Linsitinib,RCM-1,0
